record_id,customer_id,customer_archetype,customer_ltv,customer_failure_rate,customer_opted_out,subscription_id,subscription_paid_count,subscription_remaining_count,amount,failure_reason,attempt_count,hours_since_first_failure,interventions_count,is_weekend,action_taken,recovered,recovered_amount,recovery_time_hours,action_cost,friction,reward,provenance
rec_000371,86363,reliable,32970.81,0.04,False,sub_sim_86363,1,9,999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,999.0,36.0,20.0,1.5,829.0,SYNTHETIC_TRAINING_DATA
rec_000372,28620,reliable,22568.27,0.04,False,sub_sim_28620,1,9,4999.0,invalid_payment_method,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000373,98728,reliable,64054.42,0.04,False,sub_sim_98728,5,3,999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,999.0,36.0,20.0,1.5,829.0,SYNTHETIC_TRAINING_DATA
rec_000374,36337,occasional,43469.17,0.15,False,sub_sim_36337,5,3,2499.0,network_error,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000375,63704,reliable,40106.94,0.04,False,sub_sim_63704,6,9,4999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000376,17891,reliable,84790.72,0.04,False,sub_sim_17891,4,3,4999.0,temporary_bank_failure,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000377,53529,high_risk,9481.77,0.35,False,sub_sim_53529,3,8,999.0,network_error,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000378,77666,occasional,28673.99,0.15,False,sub_sim_77666,2,8,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000379,62273,high_risk,24785.83,0.35,False,sub_sim_62273,4,5,999.0,invalid_payment_method,1,0.0,0,1,PAYMENT_LINK,1,999.0,24.0,15.0,1.0,884.0,SYNTHETIC_TRAINING_DATA
rec_000380,15137,reliable,41619.38,0.04,False,sub_sim_15137,1,2,59999.0,temporary_bank_failure,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000381,26306,reliable,53260.22,0.04,False,sub_sim_26306,3,2,9999.0,insufficient_funds,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000382,51801,reliable,97133.98,0.04,False,sub_sim_51801,5,3,2499.0,temporary_bank_failure,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000383,32520,reliable,41915.58,0.04,False,sub_sim_32520,8,7,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000384,22674,reliable,27875.28,0.04,False,sub_sim_22674,7,7,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000385,8695,reliable,28328.39,0.04,False,sub_sim_8695,4,2,24999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000386,99594,high_risk,20730.17,0.35,False,sub_sim_99594,6,10,999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000387,28633,reliable,69499.32,0.04,False,sub_sim_28633,3,10,4999.0,insufficient_funds,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000388,9973,reliable,75315.52,0.04,False,sub_sim_9973,9,9,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,999.0,1.0,5.0,0.2,974.0,SYNTHETIC_TRAINING_DATA
rec_000389,12824,occasional,49040.03,0.15,False,sub_sim_12824,8,8,4999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000390,77637,occasional,32260.33,0.15,False,sub_sim_77637,6,5,9999.0,network_error,1,0.0,0,0,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000391,75763,reliable,29003.01,0.04,False,sub_sim_75763,7,6,59999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000392,27811,reliable,39674.55,0.04,False,sub_sim_27811,8,8,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000393,88652,reliable,28385.13,0.04,False,sub_sim_88652,5,2,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000394,66784,reliable,36125.19,0.04,False,sub_sim_66784,5,10,4999.0,network_error,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000395,81397,reliable,29962.01,0.04,False,sub_sim_81397,9,9,24999.0,authentication_failed,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000396,57917,occasional,26312.78,0.15,False,sub_sim_57917,9,5,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000397,92579,reliable,79000.76,0.04,False,sub_sim_92579,8,8,4999.0,network_error,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000398,46179,reliable,93953.69,0.04,False,sub_sim_46179,6,10,59999.0,network_error,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000399,13962,reliable,49815.81,0.04,False,sub_sim_13962,8,10,4999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000400,59558,reliable,64755.26,0.04,False,sub_sim_59558,9,7,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,999.0,1.0,5.0,0.2,974.0,SYNTHETIC_TRAINING_DATA
rec_000401,54880,occasional,13943.12,0.15,False,sub_sim_54880,3,7,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000402,18165,reliable,74895.26,0.04,False,sub_sim_18165,8,8,999.0,network_error,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000403,69104,reliable,76395.26,0.04,False,sub_sim_69104,8,2,2499.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000404,20654,reliable,77686.19,0.04,False,sub_sim_20654,5,6,9999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000405,7947,occasional,24978.23,0.15,False,sub_sim_7947,1,4,9999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,9999.0,36.0,20.0,1.5,9829.0,SYNTHETIC_TRAINING_DATA
rec_000406,48734,reliable,52092.96,0.04,False,sub_sim_48734,7,9,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000407,75589,reliable,54909.08,0.04,False,sub_sim_75589,4,9,4999.0,invalid_payment_method,1,0.0,0,1,ESCALATE_TO_HUMAN,1,4999.0,48.0,150.0,0.8,4769.0,SYNTHETIC_TRAINING_DATA
rec_000408,85672,reliable,98627.24,0.04,False,sub_sim_85672,1,4,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000409,3217,reliable,90743.59,0.04,False,sub_sim_3217,2,4,4999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,4999.0,24.0,15.0,1.0,4884.0,SYNTHETIC_TRAINING_DATA
rec_000410,75194,reliable,93061.18,0.04,False,sub_sim_75194,7,7,59999.0,insufficient_funds,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000411,61930,reliable,83282.87,0.04,False,sub_sim_61930,5,2,2499.0,temporary_bank_failure,1,0.0,0,1,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000412,73203,reliable,56465.1,0.04,False,sub_sim_73203,8,8,24999.0,temporary_bank_failure,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000413,40408,reliable,42144.03,0.04,False,sub_sim_40408,2,5,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,2499.0,1.0,5.0,0.2,2474.0,SYNTHETIC_TRAINING_DATA
rec_000414,73011,high_risk,5843.77,0.35,False,sub_sim_73011,9,8,9999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000415,35935,reliable,29924.54,0.04,False,sub_sim_35935,7,7,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000416,28634,occasional,13002.54,0.15,False,sub_sim_28634,6,9,4999.0,invalid_payment_method,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000417,29124,reliable,27211.29,0.04,False,sub_sim_29124,7,10,999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000418,38384,reliable,45507.8,0.04,False,sub_sim_38384,3,9,9999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,9999.0,24.0,15.0,1.0,9884.0,SYNTHETIC_TRAINING_DATA
rec_000419,21725,occasional,36476.89,0.15,False,sub_sim_21725,5,5,24999.0,invalid_payment_method,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,1,24999.0,36.0,20.0,1.5,24829.0,SYNTHETIC_TRAINING_DATA
rec_000420,99097,reliable,20445.25,0.04,False,sub_sim_99097,5,9,4999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000421,66057,reliable,51737.08,0.04,False,sub_sim_66057,9,3,9999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000422,71225,reliable,41889.86,0.04,False,sub_sim_71225,9,4,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000423,15408,reliable,99702.7,0.04,False,sub_sim_15408,2,5,59999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000424,26108,reliable,76971.97,0.04,False,sub_sim_26108,4,7,2499.0,invalid_payment_method,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000425,50658,reliable,66513.58,0.04,False,sub_sim_50658,8,4,2499.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000426,20192,reliable,84686.83,0.04,False,sub_sim_20192,4,6,24999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000427,8130,high_risk,13019.4,0.35,False,sub_sim_8130,4,6,999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000428,1351,high_risk,9465.03,0.35,False,sub_sim_1351,3,10,4999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000429,86981,reliable,34671.04,0.04,False,sub_sim_86981,3,2,24999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000430,28857,reliable,30255.07,0.04,False,sub_sim_28857,9,2,2499.0,temporary_bank_failure,1,0.0,0,0,ESCALATE_TO_HUMAN,0,0.0,48.0,150.0,0.8,-230.0,SYNTHETIC_TRAINING_DATA
rec_000431,28612,reliable,83548.32,0.04,False,sub_sim_28612,1,7,999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000432,33174,reliable,49884.94,0.04,False,sub_sim_33174,3,10,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,1,999.0,1.0,5.0,0.2,974.0,SYNTHETIC_TRAINING_DATA
rec_000433,26968,reliable,78685.13,0.04,False,sub_sim_26968,4,10,999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000434,43128,reliable,28052.61,0.04,False,sub_sim_43128,9,7,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000435,77744,reliable,99006.77,0.04,False,sub_sim_77744,2,6,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,999.0,1.0,5.0,0.2,974.0,SYNTHETIC_TRAINING_DATA
rec_000436,62618,reliable,65149.42,0.04,False,sub_sim_62618,6,5,4999.0,temporary_bank_failure,1,0.0,0,1,RETRY,1,4999.0,1.0,5.0,0.2,4974.0,SYNTHETIC_TRAINING_DATA
rec_000437,22240,reliable,40554.83,0.04,False,sub_sim_22240,2,4,59999.0,insufficient_funds,1,0.0,0,0,ESCALATE_TO_HUMAN,0,0.0,48.0,150.0,0.8,-230.0,SYNTHETIC_TRAINING_DATA
rec_000438,70742,reliable,42276.83,0.04,False,sub_sim_70742,9,2,999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000439,78201,reliable,52970.98,0.04,False,sub_sim_78201,9,10,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000440,56251,reliable,42144.45,0.04,False,sub_sim_56251,8,4,2499.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000441,3323,reliable,81376.99,0.04,False,sub_sim_3323,8,10,59999.0,invalid_payment_method,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000442,19964,reliable,57222.3,0.04,False,sub_sim_19964,5,5,24999.0,temporary_bank_failure,1,0.0,0,0,PAYMENT_LINK,1,24999.0,24.0,15.0,1.0,24884.0,SYNTHETIC_TRAINING_DATA
rec_000443,96325,high_risk,22501.9,0.35,False,sub_sim_96325,3,8,2499.0,insufficient_funds,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000444,93294,reliable,65725.11,0.04,False,sub_sim_93294,6,5,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000445,36588,high_risk,5404.09,0.35,False,sub_sim_36588,7,6,2499.0,authentication_failed,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000446,58608,reliable,90261.44,0.04,False,sub_sim_58608,4,4,59999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000447,93971,reliable,91897.73,0.04,False,sub_sim_93971,5,4,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000448,96567,occasional,36057.23,0.15,False,sub_sim_96567,4,8,999.0,insufficient_funds,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000449,50929,reliable,84286.76,0.04,False,sub_sim_50929,2,9,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000450,36044,high_risk,11206.17,0.35,False,sub_sim_36044,1,2,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000451,97939,occasional,32370.03,0.15,False,sub_sim_97939,4,5,9999.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000452,96397,occasional,37579.42,0.15,False,sub_sim_96397,7,5,999.0,invalid_payment_method,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,1,999.0,36.0,20.0,1.5,829.0,SYNTHETIC_TRAINING_DATA
rec_000453,58190,occasional,40956.76,0.15,False,sub_sim_58190,6,3,9999.0,temporary_bank_failure,1,0.0,0,0,ESCALATE_TO_HUMAN,1,9999.0,48.0,150.0,0.8,9769.0,SYNTHETIC_TRAINING_DATA
rec_000454,2615,occasional,35716.09,0.15,False,sub_sim_2615,6,8,999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000455,17603,reliable,43970.04,0.04,False,sub_sim_17603,9,5,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000456,19415,reliable,83261.6,0.04,False,sub_sim_19415,5,9,24999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000457,47485,high_risk,5007.25,0.35,False,sub_sim_47485,6,5,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000458,79086,reliable,36365.92,0.04,False,sub_sim_79086,1,3,24999.0,card_expired,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000459,66312,occasional,35814.29,0.15,False,sub_sim_66312,4,3,999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000460,90025,reliable,53512.91,0.04,False,sub_sim_90025,6,8,999.0,authentication_failed,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000461,21753,reliable,85188.38,0.04,False,sub_sim_21753,5,5,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000462,26791,reliable,76429.61,0.04,False,sub_sim_26791,5,5,24999.0,temporary_bank_failure,1,0.0,0,0,PAYMENT_LINK,1,24999.0,24.0,15.0,1.0,24884.0,SYNTHETIC_TRAINING_DATA
rec_000463,88309,reliable,67504.42,0.04,False,sub_sim_88309,7,8,2499.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000464,81290,occasional,10697.01,0.15,False,sub_sim_81290,9,3,2499.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,1,2499.0,12.0,10.0,1.2,2369.0,SYNTHETIC_TRAINING_DATA
rec_000465,59526,reliable,56744.11,0.04,False,sub_sim_59526,3,3,9999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,9999.0,24.0,15.0,1.0,9884.0,SYNTHETIC_TRAINING_DATA
rec_000466,71594,reliable,67871.66,0.04,False,sub_sim_71594,5,10,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000467,51309,reliable,94877.45,0.04,False,sub_sim_51309,2,5,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,59999.0,24.0,15.0,1.0,59884.0,SYNTHETIC_TRAINING_DATA
rec_000468,97823,high_risk,17513.49,0.35,False,sub_sim_97823,6,4,9999.0,temporary_bank_failure,1,0.0,0,1,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000469,26769,reliable,36525.54,0.04,False,sub_sim_26769,4,10,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000470,75943,reliable,41858.34,0.04,False,sub_sim_75943,9,5,9999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,1,9999.0,24.0,15.0,1.0,9884.0,SYNTHETIC_TRAINING_DATA
rec_000471,34916,high_risk,5728.28,0.35,False,sub_sim_34916,3,4,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000472,97074,reliable,62472.4,0.04,False,sub_sim_97074,4,3,4999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,1,4999.0,24.0,15.0,1.0,4884.0,SYNTHETIC_TRAINING_DATA
rec_000473,89622,occasional,16494.89,0.15,False,sub_sim_89622,4,6,9999.0,network_error,1,0.0,0,0,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000474,14836,reliable,96221.94,0.04,False,sub_sim_14836,9,2,24999.0,invalid_payment_method,1,0.0,0,0,PAYMENT_LINK,1,24999.0,24.0,15.0,1.0,24884.0,SYNTHETIC_TRAINING_DATA
rec_000475,21906,reliable,22006.39,0.04,False,sub_sim_21906,5,8,24999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000476,59240,reliable,38726.03,0.04,False,sub_sim_59240,2,9,24999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,1,24999.0,24.0,15.0,1.0,24884.0,SYNTHETIC_TRAINING_DATA
rec_000477,27581,high_risk,13851.22,0.35,False,sub_sim_27581,7,10,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000478,68437,reliable,60803.7,0.04,False,sub_sim_68437,4,2,24999.0,card_expired,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000479,29441,reliable,31414.27,0.04,False,sub_sim_29441,3,2,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000480,16200,reliable,58558.05,0.04,False,sub_sim_16200,1,10,9999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,1,9999.0,12.0,10.0,1.2,9869.0,SYNTHETIC_TRAINING_DATA
rec_000481,43048,reliable,98970.15,0.04,False,sub_sim_43048,2,4,999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,999.0,24.0,15.0,1.0,884.0,SYNTHETIC_TRAINING_DATA
rec_000482,28836,high_risk,11869.55,0.35,False,sub_sim_28836,6,4,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000483,9547,reliable,50441.33,0.04,False,sub_sim_9547,3,10,4999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000484,70696,reliable,20883.95,0.04,False,sub_sim_70696,1,5,4999.0,network_error,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000485,55065,reliable,28280.76,0.04,False,sub_sim_55065,9,10,4999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000486,90732,reliable,46507.59,0.04,False,sub_sim_90732,5,6,59999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000487,2519,reliable,67577.51,0.04,False,sub_sim_2519,2,2,9999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000488,19947,reliable,96673.59,0.04,False,sub_sim_19947,3,10,2499.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000489,30386,reliable,93285.94,0.04,False,sub_sim_30386,6,3,999.0,card_expired,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000490,53544,high_risk,14947.21,0.35,False,sub_sim_53544,8,10,2499.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000491,80114,reliable,21764.36,0.04,False,sub_sim_80114,9,8,9999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000492,60774,reliable,92088.97,0.04,False,sub_sim_60774,3,9,2499.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000493,71639,high_risk,7126.55,0.35,False,sub_sim_71639,9,8,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,4999.0,1.0,5.0,0.2,4974.0,SYNTHETIC_TRAINING_DATA
rec_000494,27481,reliable,41986.54,0.04,False,sub_sim_27481,6,7,24999.0,temporary_bank_failure,1,0.0,0,1,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
